solute_smiles,solvent_smiles,logS,temp_k
NC(=O)c1cccnc1,CC(C)=O,-0.7304147462965871,288.15
NC(=O)c1cccnc1,CC(C)=O,-0.64320061943989,293.15
NC(=O)c1cccnc1,CC(C)=O,-0.5801150997770903,298.15
NC(=O)c1cccnc1,CC(C)=O,-0.4936129375518256,303.15
NC(=O)c1cccnc1,CC(C)=O,-0.4070833934771936,308.15
NC(=O)c1cccnc1,CC(C)=O,-0.3302873824324471,313.15
NC(=O)c1cccnc1,CC(C)=O,-0.2714268735517089,318.15
NC(=O)c1cccnc1,CC(C)=O,-0.1901543542573363,323.15
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,CC(C)=O,-0.7545509903439924,296.0
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,CC(C)=O,-0.6121791011265888,310.0
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.2903797798433931,293.15
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.2619483062901436,298.15
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.2275956916481159,303.15
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.191210038511895,308.15
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.1522527333366275,313.15
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.120340698288292,318.15
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.0749007037814639,323.15
O=C(O)c1cc2ccccc2cc1O,CC(C)=O,-0.0390000934935511,328.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.8974994146724,278.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.8241559428534718,283.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.752173829725806,288.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.6778489978741047,293.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.6060844612731756,298.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.5400005239775288,303.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.4725880274205421,308.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.4033127987079751,313.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.3375099621700987,318.15
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(C)=O,-0.256208003843194,323.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-2.1863476041646575,283.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-2.108538548745962,288.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-2.027057144289672,293.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-1.9175243891255056,298.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-1.835090849706288,303.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-1.7493845701100417,308.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-1.6448281038260315,313.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-1.551025257026028,318.15
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-1.4681018807004729,323.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-1.013077680270447,283.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.9111187182453244,288.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.8145941648236447,293.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.7160515084733077,298.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.6222920846866543,303.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.5294133848745828,308.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.4395211392823401,313.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.3494709408061238,318.15
CC[C@@H](C(N)=O)N1CCCC1=O,CC(C)=O,-0.2605507388729105,323.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,-0.0757309423728872,278.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,-0.0119224623794337,283.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.0476952525315858,288.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.1068208103712827,293.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.1636205114984714,298.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.2239291043890306,303.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.2832535183799548,308.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.3441095373539521,313.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.4032085696396034,318.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.4650059146616065,323.15
N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,0.5262772141540983,328.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.7395471432171684,283.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.6864723536401244,288.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.6138744002449795,293.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.5563500415635859,298.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.4937537825898,303.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.4356729003331971,308.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.3704591961198644,313.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.3235249261227375,318.15
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CC(C)=O,-0.2553220952761132,323.15
Cc1nc(C)c(C)nc1C,CC(C)=O,-0.1715443774688227,273.15
Cc1nc(C)c(C)nc1C,CC(C)=O,-0.05826406398513,278.15
Cc1nc(C)c(C)nc1C,CC(C)=O,0.0249049902778241,283.15
Cc1nc(C)c(C)nc1C,CC(C)=O,0.1158633092236898,288.15
Cc1nc(C)c(C)nc1C,CC(C)=O,0.2071194502194862,293.15
Cc1nc(C)c(C)nc1C,CC(C)=O,0.3140960752178327,298.15
Cc1nc(C)c(C)nc1C,CC(C)=O,0.3953446789598958,303.15
Cc1nc(C)c(C)nc1C,CC(C)=O,0.4807828777828109,308.15
Cc1nc(C)c(C)nc1C,CC(C)=O,0.543645995823874,313.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.944827047506205,273.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.8824722827205245,278.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.8128709718742224,283.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.7477349122300383,288.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.682982707872326,293.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.6214871372652984,298.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.5628292148342895,303.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.5042575344799478,308.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.44690020179027,313.15
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC(C)=O,-1.390697016638182,318.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.2073201102417938,273.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.2451810526560693,278.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.2850391884003685,283.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.3236736058801502,288.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.3609518714385125,293.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.3978664375880222,298.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.4333149620055653,303.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.4711288096203885,308.15
Nc1cc([N+](=O)[O-])ccc1Cl,CC(C)=O,0.5105220674374377,313.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-4.612366746651944,283.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-4.4634099653455195,288.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-4.334608759146726,293.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-4.209137271267378,298.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-4.09644244906554,303.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-3.965618369203466,308.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-3.853234031003846,313.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-3.740653041499803,318.15
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-3.633138253865806,323.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.6804130043510397,273.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.5920347431782473,278.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.501815897730095,283.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.414083342502481,288.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.32837559337419,293.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.243749716675163,298.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.1596182580108874,303.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-2.077373127756105,308.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-1.996667992909944,313.15
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-1.9172907658659433,318.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-5.340793764472546,278.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-5.230745940105984,283.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-5.120343441862154,288.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-5.007566494855721,293.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-4.908584074633789,298.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-4.822886013988053,303.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-4.7376182646586456,308.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-4.655976847194008,313.15
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-4.568976026933447,318.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,-0.3633144670090644,273.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,-0.2830829854273038,278.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,-0.2103637259647646,283.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,-0.137931151344131,288.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,-0.0668188562671325,293.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,0.0070359431463288,298.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,0.0750639280457738,303.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,0.1506973438015749,308.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,0.2305171066553364,313.15
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,0.3060408017241549,318.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.6182275470027494,283.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.5426746531620497,288.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.4585027545702114,293.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.3802789740173527,298.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.302371924954388,303.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.2294019232237132,308.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.157409469380948,313.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.089551033519968,318.15
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-2.015373394099687,323.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.9842110302232058,283.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.9591882948626504,288.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.9278913064985356,293.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.8846616269555385,298.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.8467186128998901,303.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.7970811616999086,308.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.7365640110309993,313.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.6878750729624907,318.15
NC(=O)c1ccc(N)cc1,CC(C)=O,-0.6317871417114874,323.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-1.2276532585002546,273.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-1.147998497439377,278.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-1.06096729181284,283.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-0.986627734581072,288.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-0.8977335046950369,293.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-0.8182842847609122,298.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-0.7320361125099077,303.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-0.6514315825188902,308.15
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-0.5662787092839864,313.15
N#CCC(N)=O,CC(C)=O,-0.4479469960410368,273.15
N#CCC(N)=O,CC(C)=O,-0.3884337547022156,278.15
N#CCC(N)=O,CC(C)=O,-0.3202751710652357,283.15
N#CCC(N)=O,CC(C)=O,-0.254802307485964,288.15
N#CCC(N)=O,CC(C)=O,-0.1898121021417853,293.15
N#CCC(N)=O,CC(C)=O,-0.1239224006821753,298.15
N#CCC(N)=O,CC(C)=O,-0.0579359704030678,303.15
N#CCC(N)=O,CC(C)=O,0.0092148138262993,308.15
N#CCC(N)=O,CC(C)=O,0.0795774824063182,313.15
N#CCC(N)=O,CC(C)=O,0.1418257172561486,318.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.0490362922613194,278.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.0960595186897761,283.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.1419057164594043,288.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.1842171361537963,293.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.2249708470116538,298.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.264668733093032,303.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.3053103798358995,308.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.3430467108944793,313.15
Cc1cccc(C(=O)O)c1N,CC(C)=O,0.3790600305615231,318.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.5376995931839872,278.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.4655791712044465,283.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.3937874868051095,288.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.3223619133856137,293.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.2501357936513394,298.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.1775518632680465,303.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.1038705587431055,308.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,-0.0291936644478443,313.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,0.046810057249746,318.15
N#Cc1cccc([N+](=O)[O-])c1C#N,CC(C)=O,0.1247954746567108,323.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.4462188326343929,278.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.3770232989085397,283.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.3217293601935643,288.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.2673659557216971,293.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.2135333561987881,298.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.168938363873656,303.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.1208062621493623,308.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.0777958569519336,313.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,-0.0325212070553619,318.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,0.015838051584704,323.15
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CC(C)=O,0.0673070174495691,328.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.46037362298462,278.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.4450322082010425,283.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.426737212864399,288.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.405584457102597,293.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.3822352614555298,298.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.359526883910205,303.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.332765010002113,308.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.3067634923223013,313.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.2825219338007776,318.15
O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-3.257003966362497,323.15
O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],CC(C)=O,-3.12342960319141,283.15
O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],CC(C)=O,-3.093997128178316,293.15
O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],CC(C)=O,-3.0026417230346025,303.15
O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],CC(C)=O,-2.9016465938647062,313.15
O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],CC(C)=O,-2.8973584344030927,323.15
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,-0.0110163123303758,297.05
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,0.1253537623782878,303.15
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,0.2564345018293538,309.55
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,0.3900706485752834,313.75
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,0.5593156490914774,318.75
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,0.6819098812426279,322.75
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,0.8570484946941428,327.15
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,0.8373884984920608,296.95
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,0.8476004757436757,298.85
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,0.8932570863470273,303.35
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,0.9129245991732544,305.65
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,0.943992001332826,307.65
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,0.988800457481002,312.45
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,1.0368299450868932,317.25
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC(C)=O,1.0762793552703096,321.25
CC12CCC(CC1=O)C2(C)C,CC(C)=O,1.2197498066432912,303.15
CC12CCC(CC1=O)C2(C)C,CC(C)=O,1.2480413899663143,308.15
CC12CCC(CC1=O)C2(C)C,CC(C)=O,1.28604590161142,313.55
CC12CCC(CC1=O)C2(C)C,CC(C)=O,1.3182710880579045,319.25
CC12CCC(CC1=O)C2(C)C,CC(C)=O,1.339302543352164,323.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.912612342762376,278.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.8934795870197589,283.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.8642867830586234,288.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.8294261211693205,293.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.7951978734658076,298.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.7631375294854923,303.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.7300107298162489,308.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.6980661094928368,313.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.6612053776615681,318.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.6265488550475318,323.15
CN(C)/C=C/C(=O)c1cccnc1,CC(C)=O,-0.5859485363523452,328.15
Sc1nc2ccccc2[nH]1,CC(C)=O,-0.7688600988402132,278.15
Sc1nc2ccccc2[nH]1,CC(C)=O,-0.7484218441309968,283.15
Sc1nc2ccccc2[nH]1,CC(C)=O,-0.7260233094458763,288.15
Sc1nc2ccccc2[nH]1,CC(C)=O,-0.7032153710718029,293.15
Sc1nc2ccccc2[nH]1,CC(C)=O,-0.6804598944609418,298.15
